#SampleID	Metaphlan2_Analysis
k__Bacteria	99.14911
k__Viruses	0.85089
k__Bacteria|p__Firmicutes	64.25974
k__Bacteria|p__Actinobacteria	27.17834
k__Bacteria|p__Proteobacteria	7.71103
k__Viruses|p__Viruses_noname	0.85089
k__Bacteria|p__Firmicutes|c__Bacilli	64.25974
k__Bacteria|p__Actinobacteria|c__Actinobacteria	27.17834
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	7.71103
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.85089
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	39.06059
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	27.17834
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	25.19915
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	7.58515
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.85089
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	0.12588
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	37.47303
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	27.17834
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	23.18377
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	7.58515
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname	2.01538
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	1.58756
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae	0.85089
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	0.12588
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	37.47303
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia	27.17834
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus	23.18377
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas	7.58515
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella	2.01538
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella	1.58756
