#SampleID	Metaphlan2_Analysis
k__Bacteria	99.73803
k__Viruses	0.26197
k__Bacteria|p__Firmicutes	41.35653
k__Bacteria|p__Actinobacteria	33.53248
k__Bacteria|p__Bacteroidetes	12.10705
k__Bacteria|p__Proteobacteria	11.36087
k__Bacteria|p__Fusobacteria	1.38109
k__Viruses|p__Viruses_noname	0.26197
k__Bacteria|p__Actinobacteria|c__Actinobacteria	33.53248
k__Bacteria|p__Firmicutes|c__Bacilli	29.64751
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	11.48055
k__Bacteria|p__Firmicutes|c__Negativicutes	9.67098
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	5.83202
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	5.35677
k__Bacteria|p__Firmicutes|c__Clostridia	2.03804
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	1.38109
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	0.6265
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.26197
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.17209
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	33.53248
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	26.03848
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	11.48055
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	9.67098
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	5.83202
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	5.22187
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	3.60903
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2.03804
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	1.38109
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	0.6265
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.26197
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.17209
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.1349
