#SampleID	Metaphlan2_Analysis
k__Bacteria	99.92377
k__Viruses	0.07623
k__Bacteria|p__Firmicutes	42.26308
k__Bacteria|p__Actinobacteria	41.19178
k__Bacteria|p__Bacteroidetes	11.16164
k__Bacteria|p__Proteobacteria	4.98579
k__Bacteria|p__Fusobacteria	0.32148
k__Viruses|p__Viruses_noname	0.07623
k__Bacteria|p__Actinobacteria|c__Actinobacteria	41.19178
k__Bacteria|p__Firmicutes|c__Bacilli	34.32849
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	11.03475
k__Bacteria|p__Firmicutes|c__Negativicutes	7.16781
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2.94325
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.97434
k__Bacteria|p__Firmicutes|c__Clostridia	0.49133
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.32148
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.27546
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	0.12688
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.07623
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.06819
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	40.72899
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	31.92388
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	11.03475
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	7.16781
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	2.94325
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2.40461
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	1.89881
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0.49133
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.46279
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.32148
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.27546
