#SampleID	Metaphlan2_Analysis
k__Bacteria	99.87325
k__Viruses	0.12675
k__Bacteria|p__Firmicutes	55.57556
k__Bacteria|p__Proteobacteria	44.29769
k__Viruses|p__Viruses_noname	0.12675
k__Bacteria|p__Firmicutes|c__Bacilli	55.57556
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	43.35306
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.94463
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.12675
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	55.26871
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	40.11503
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	1.74408
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	1.49395
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.94463
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.30685
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.12675
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	55.26871
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	37.06723
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae	3.04781
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	1.74408
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	1.49395
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae	0.94463
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	0.30685
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae	0.12675
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus	55.26871
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas	37.06723
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter	3.04781
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas	1.74408
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella	1.38909
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Achromobacter	0.94463
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	0.30685
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname	0.12675
