#SampleID	Metaphlan2_Analysis
k__Bacteria	99.16901
k__Eukaryota	0.83099
k__Bacteria|p__Proteobacteria	62.9245
k__Bacteria|p__Actinobacteria	22.06727
k__Bacteria|p__Firmicutes	14.17724
k__Eukaryota|p__Ascomycota	0.83099
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	62.9245
k__Bacteria|p__Actinobacteria|c__Actinobacteria	22.06727
k__Bacteria|p__Firmicutes|c__Bacilli	14.17724
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	0.83099
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	44.94164
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	22.06727
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	17.98287
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	13.99384
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	0.83099
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.1834
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	44.94164
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	22.06727
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	17.98287
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	7.11684
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	6.877
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetales_noname	0.42233
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Metschnikowiaceae	0.23705
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	0.1834
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae	0.17161
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas	44.94164
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia	22.06727
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas	17.98287
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	7.11684
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	6.877
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetales_noname|g__Candida	0.42233
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Metschnikowiaceae|g__Clavispora	0.23705
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus	0.1834
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Debaryomycetaceae_unclassified	0.17161
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_maltophilia	43.37296
