#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Actinobacteria	43.38407
k__Bacteria|p__Firmicutes	40.76401
k__Bacteria|p__Bacteroidetes	10.68326
k__Bacteria|p__Proteobacteria	4.62324
k__Bacteria|p__Fusobacteria	0.54542
k__Bacteria|p__Actinobacteria|c__Actinobacteria	43.38407
k__Bacteria|p__Firmicutes|c__Bacilli	32.59912
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	10.44148
k__Bacteria|p__Firmicutes|c__Negativicutes	7.28605
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2.51569
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2.08078
k__Bacteria|p__Firmicutes|c__Clostridia	0.5965
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.54542
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.28235
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	0.24178
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.02677
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	42.80568
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	30.52972
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	10.44148
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	7.28605
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	2.51569
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2.0694
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	1.98224
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0.5965
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.57839
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.54542
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.28235
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	0.24178
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	0.06439
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	0.03416
